
[SpecTaroscoPy — PES image]
Author	R Nakazawa
Contact	nakazawa@ims.ac.jp
Version	6.5.0
--- Info ---
User
Load File Path	/Users/ryotaro/Documents/実験データ/SpecTaroscoPy/SpecTaroscoPy/examples/DA30/Si0006.txt
Save File Path	/Users/ryotaro/Documents/実験データ/SpecTaroscoPy/SpecTaroscoPy/examples/DA30/STPy_6_5_0_PESImage/Si0006_EDCs_EF.txt
Total Actual Scans	10
X Label	Binding Energy (eV)
Y Label	$k_{\parallel} \ \mathrm{(\AA^{-1})}$
Z Label	Intensity (cps)
X Min	-0.11
X Max	4.89
X Step	0.01
Ek Offset	0.0
Y Min	-0.626041
Y Max	0.605373
Y Step	0.001774
Ang or Posi Offset	0.0
MCP Function Path	None
--- Axis Conversion ---
Photon Energy	None
Applied Voltage	0.0
kinetic Energy at Fermi Level	16.89
Secondary Electron Cutoff	None
--- EDCs Stacking ---
Y Slice Center	0.576983 0.521978 0.466972 0.411967 0.356961 0.3019555 0.24695 0.191944 0.136939 0.081933 0.026928 -0.028078 -0.083083 -0.138089 -0.193094 -0.2481 -0.303105 -0.358111 -0.4131165 -0.468122 -0.523128 -0.578133
Z Offset EDCs	0.0 -400.0 -800.0 -1200.0 -1600.0 -2000.0 -2400.0 -2800.0 -3200.0 -3600.0 -4000.0 -4400.0 -4800.0 -5200.0 -5600.0 -6000.0 -6400.0 -6800.0 -7200.0 -7600.0 -8000.0 -8400.0

[SpecTaroscoPy — Second Derivative]
Author	R Nakazawa
Contact	nakazawa@ims.ac.jp
Version	6.5.0
--- info ---
User	
File	Si0006_EDCs_EF.txt
Smoothing Method	Savitzky-Golay
Smoothing Params	2.0 21.0 21.0
Intensity Offset	

DATA:
EF_Si0006_EDCs2Der	Si0006_EDCs_0.5772Der	Si0006_EDCs_0.5222Der	Si0006_EDCs_0.4672Der	Si0006_EDCs_0.4122Der	Si0006_EDCs_0.3572Der	Si0006_EDCs_0.3022Der	Si0006_EDCs_0.2472Der	Si0006_EDCs_0.1922Der	Si0006_EDCs_0.1372Der	Si0006_EDCs_0.0822Der	Si0006_EDCs_0.0272Der	Si0006_EDCs_-0.0282Der	Si0006_EDCs_-0.0832Der	Si0006_EDCs_-0.1382Der	Si0006_EDCs_-0.1932Der	Si0006_EDCs_-0.2482Der	Si0006_EDCs_-0.3032Der	Si0006_EDCs_-0.3582Der	Si0006_EDCs_-0.4132Der	Si0006_EDCs_-0.4682Der	Si0006_EDCs_-0.5232Der	Si0006_EDCs_-0.5782Der
1.74	-0.15832796171506658	-0.2781269209182824	-0.4221319389025382	-0.3349008701414391	-0.26778320680276124	-0.30711240953201013	0.027758037580099426	0.5465730892538829	0.813067730758263	0.5581062979844944	0.5070202539549484	0.3346903462505395	-0.23030910174455244	-0.23521366000863964	-0.22180043616475587	-0.2924304240252411	-0.30021241264509513	-0.2525870587658403	-0.35281846603811573	-0.19079438445925234	-0.5026468446990862	-0.026377508419764162
1.73	-0.16657531753792654	-0.2758131645694277	-0.4120930608478375	-0.32554771751657086	-0.27609065705615876	-0.2797223346170199	0.020836376986409277	0.5385147544358517	0.8290191256011497	0.6042946387921404	0.5038333643958026	0.31792214697148324	-0.2285131955630959	-0.20596734038190334	-0.1901777422260693	-0.25802376392476845	-0.274491101344438	-0.21265555524021806	-0.3740763290901725	-0.18322889784624863	-0.48933531425912236	-0.027996209228200453
1.72	-0.17389143467555357	-0.27319648983473144	-0.3998901891283424	-0.31346420588545243	-0.28262954052419786	-0.24946789262111224	0.01712067879768142	0.5314697991681214	0.8404217617393499	0.6463658059253419	0.4958250075816011	0.29691636265280863	-0.22247789022790698	-0.1756835809284496	-0.15997523387761703	-0.22189966803455263	-0.24729895483017117	-0.172934982185609	-0.39126432645429077	-0.1782967318667943	-0.47088147311802686	-0.029134366337308926
1.71	-0.1800172573530716	-0.27050211364621646	-0.38583717813290264	-0.2988068610808341	-0.28664038340082243	-0.21721662519402685	0.016201848311538924	0.5251596661063331	0.8479436091357968	0.6845908669731386	0.48436315203991853	0.2728882134224193	-0.21234695409020787	-0.1450074972855191	-0.13165978266872003	-0.18490790150750058	-0.21905050289447558	-0.13396710372819598	-0.4038107417814274	-0.175713266064065	-0.4478313066634172	-0.02977115543094344
1.7	-0.18472860185288198	-0.26791513904385056	-0.37021536719629466	-0.2817931058980605	-0.28741359285109525	-0.1838093058198922	0.01762802146711806	0.5191911530045275	0.852049735274079	0.7190667983809078	0.4707265104277383	0.2470941743616777	-0.19840133888212108	-0.11457611644220833	-0.10556728612704092	-0.147919844316732	-0.19016985394048902	-0.09625999011481667	-0.41124584899009164	-0.1750467625923875	-0.42079797239118477	-0.02990014622969417
1.69	-0.18784519789230814	-0.26556917438395544	-0.3532643453240212	-0.2626915361767317	-0.2843196576875755	-0.1500385554766126	0.020921941389701715	0.5131018866943009	0.8530239682373804	0.7497507301951032	0.45608272485924317	0.2207955807312203	-0.18104002345467052	-0.08499133805440806	-0.08189543861089987	-0.11179378706088983	-0.1610819468310467	-0.06027983198683273	-0.4132129292730582	-0.17573893120226103	-0.3904343553790568	-0.029528962784512558
1.68	-0.189237472008827	-0.2635379107779272	-0.3351766951716115	-0.2418108638048011	-0.2768364496299398	-0.11663048029777201	0.025598533456275163	0.5064057229778314	0.8509994173696498	0.7765007920029063	0.44147124933601845	0.1952201658666297	-0.16075683034873123	-0.05679395220423089	-0.06070355515407755	-0.07734030037363482	-0.13220333459932476	-0.026443553916180917	-0.4094763531132486	-0.17713114520776685	-0.3574057737919958	-0.028678438327975453
1.67	-0.18883077914987467	-0.26183010176900723	-0.31609678285215637	-0.2194880264643757	-0.26457257542395496	-0.08422960254023337	0.031182182919621937	0.4986356326972441	0.8459950925204112	0.7991198862704607	0.4277905308034633	0.1715230236295895	-0.13811437554380745	-0.03044006835887103	-0.04191922778568369	-0.04528931829966609	-0.10393263252561269	0.004887669402663164	-0.39992662538367085	-0.17849511713831134	-0.3223641731199365	-0.02738132873147281
1.66	-0.18660694003778389	-0.26038817479545173	-0.2961234169703175	-0.19607595290307245	-0.24728589258978673	-0.05338725207090533	0.037223189405438006	0.48938186267551487	0.8379557791825221	0.8173988751545096	0.4157890959590418	0.15074862894888952	-0.11371639532012523	-0.006281228894863489	-0.025351236432982205	-0.016260508447032862	-0.07664084019862116	0.03341389070483558	-0.38458233730764846	-0.1790666482025074	-0.2859250437106624	-0.025680665904193045
1.65	-0.18260309668756491	-0.2590904809295864	-0.2753159754021226	-0.17193144601333188	-0.22489649407688717	-0.024553492211566663	0.04331286583880001	0.4783235011329907	0.826792407610526	0.8311560500714847	0.40606020189133574	0.13379560893741882	-0.08817971519479784	0.015450678305541032	-0.010707818238444133	0.009261649802539296	-0.050661821340895585	0.058900762450164734	-0.36358900971997343	-0.1780809364713889	-0.2486481248391499	-0.023627844256747466
1.64	-0.17690804663983783	-0.25775697342183435	-0.25370340325949314	-0.14740360799984842	-0.19749368180686133	0.001927430535459962	0.0490967678435652	0.46525201237244573	0.8124203815455076	0.8402703174552641	0.39903978767358694	0.12138592623151112	-0.06210708771803297	0.034652822397703176	0.0023808623167269616	0.03094688444079452	-0.02628328860899387	0.08118271513531283	-0.3372148525076568	-0.17480787064016567	-0.2110227290772002	-0.021280539238704765
1.63	-0.16965634881613312	-0.2561579112991552	-0.23129532978232703	-0.12282318600531994	-0.16533667782135808	0.025818200947014702	0.05428558405949957	0.45008581104494283	0.7947936816050856	0.8447062273106098	0.3950075527367005	0.1140400134474362	-0.03606203472332936	0.05135454780375426	0.014337390553464502	0.04863134148124004	-0.0037386860482371276	0.10016486899870358	-0.30584351001219545	-0.16858575163702483	-0.17345824574647395	-0.018700556960572268
1.62	-0.16102060266159413	-0.25402502404183736	-0.2080944428965239	-0.09849316567320443	-0.12884905629050536	0.046986275018241486	0.05866328722245839	0.43287549367377665	0.7739329996921924	0.8445297360638335	0.3940910684293044	0.11205918609999799	-0.010546693679117425	0.06571393649448964	0.025610383827768146	0.062322415462574554	0.016799616698733644	0.11582362788060152	-0.26996391537727504	-0.1588519718590078	-0.1362800773424766	-0.015951708438554313
1.61	-0.15120238165181377	-0.2510644565321485	-0.1841092026447484	-0.07468088633902425	-0.08860711189558401	0.06539867737180316	0.06209223784409801	0.41379990286171164	0.7499466609350236	0.8399143734127392	0.39627288621394996	0.11551636930710174	0.014016503332840102	0.07800789300247857	0.03664786099292883	0.07219598900090318	0.03522541139540181	0.1282059295543121	-0.23015744064989008	-0.1451693365025335	-0.09973094563535767	-0.013097791815497306
1.6	-0.14042234885507554	-0.24697074576273792	-0.15936597076205317	-0.051611896053117334	-0.045322602339012974	0.08111405713086128	0.06451504320219215	0.3931537351957104	0.7230436149934292	0.8311382189656342	0.40140062776711716	0.12425581433342359	0.03729868566335881	0.08861618299576435	0.04787212056336898	0.07858623811075915	0.05150165030914877	0.13742715502669967	-0.18708260422785372	-0.12724692509473812	-0.06397719331633311	-0.010200752049985162
1.59	-0.12891009506034834	-0.2414410640735838	-0.1339196827694451	-0.029465707844337885	0.0001794923043973995	0.09427237012533851	0.0659530993193016	0.37132788570062303	0.6935382967213002	0.8185727396835318	0.40920002193556115	0.1379020719870141	0.05907351402251493	0.09800018926557641	0.05965740898193417	0.08196851445221398	0.06566105710035686	0.14366772837244923	-0.14145768112727808	-0.10495465283995031	-0.029119421036568838	-0.007319071247758213
1.58	-0.11689422039986397	-0.23418899601851706	-0.10786228790725261	-0.008373560306665695	0.04698736964067507	0.10508261825313525	0.06650187704096311	0.3487841211641012	0.6618476381189282	0.802665054420558	0.4192907894617406	0.15587805192808446	0.07922105999151086	0.10667744293228054	0.07231145118549875	0.08293613858917581	0.07780414652316381	0.1471684668783979	-0.09404165046564117	-0.07833098741853917	0.0047934443611410416	-0.004506425338102638
1.57	-0.10459313195239162	-0.22495719196274422	-0.08132832538866808	0.011581774843321568	0.09413198945803458	0.11380913279464266	0.06632314907164982	0.32602596806239603	0.6284809349809564	0.7839155499069648	0.4312051723994159	0.17743155317936044	0.09772660491771035	0.11519322488726402	0.08606165155936196	0.0821722137318801	0.08809457104855767	0.1482247670971759	-0.045614002577039514	-0.04758359251455602	0.037747741946972724	-0.0018106254531646826
1.56	-0.09220695780196309	-0.21352835296858075	-0.05449718498246625	0.030364158726555956	0.14061875144258806	0.1207569335019798	0.06563448647318637	0.3035678710240859	0.5940236142542119	0.762852959059586	0.4444087699008037	0.20166922561051592	0.1146745721112552	0.12409069872036582	0.10104647162664548	0.0804177844910896	0.09675185053434632	0.14717973467980983	0.0030459920268413043	-0.013082988944006502	0.06974753993797833	0.0007271536878041829
1.55	-0.07991088897004772	-0.19973413818425456	-0.02759180612883938	0.04798031140796866	0.18546009764573057	0.12625672489619433	0.0646964743050944	0.2819047154373493	0.5591161999831513	0.7400090264750503	0.4583231883302119	0.2275965385689176	0.1302379944190193	0.1338811216810285	0.11731217059133314	0.07843781093197322	0.10404168747092513	0.14441638388959177	0.051179886057653334	0.0246503677871317	0.10079722484977083	0.0030728698943374155
1.54	-0.06785016171284752	-0.18346173643804775	-0.0008737915130012652	0.0644742536248657	0.2277078361193361	0.13065010103838404	0.0637982007446567	0.26148371211797894	0.5244299315786947	0.7158947387726187	0.4723498570067335	0.2541620130147919	0.14466408658198304	0.14501567950783567	0.13481477595479419	0.07698649984557449	0.11026421546932852	0.14034904633524548	0.09806982590869495	0.0649649130412655	0.1308854375341042	0.005199856487781318
1.53	-0.0561367911092745	-0.16465799650187307	0.025364863815809713	0.07992019005054374	0.2664839909647867	0.13427551642489277	0.06324165671176729	0.24268042076130314	0.4906405490728645	0.6909798114450183	0.4858942181897561	0.280303736267868	0.15825663438221227	0.15786040434457504	0.1534268530891154	0.07677353199871106	0.1157406623937618	0.1354141380381435	0.14305677527718785	0.10710177903089857	0.15997146774258653	0.0070888420398036445
1.52	-0.044848069381203004	-0.14333115467852053	0.05081301055028575	0.09441412997027498	0.30100903732039797	0.13745554119078918	0.06332573914525597	0.22578035826944642	0.45840173271126616	0.6656767300464566	0.49838938782416164	0.3049960383165313	0.17135602731610788	0.1726754676496256	0.17294838233873122	0.07843264946910722	0.1207990220010231	0.13006044021975072	0.1855565054607098	0.15022246640653236	0.18797504106733953	0.00872778085150383
1.51	-0.034026754727186415	-0.11955032464467763	0.07515393834424344	0.10806460771738102	0.3306264765763274	0.14048585282704096	0.06433057710884782	0.21096722120066147	0.4283195799821584	0.6403301788179334	0.50931831682108	0.327294174947923	0.18431784582138278	0.1895999019375978	0.1931208445721495	0.08249392778300546	0.12575941025097848	0.12473905319669143	0.22507273185479448	0.19343913250698108	0.21477019721791635	0.010111529040851774
1.5	-0.023682803004170694	-0.09344301560659574	0.0980805497823809	0.12098292433935853	0.35482284481973636	0.14362632553162769	0.0665028936005001	0.19831827734580543	0.4009293366535758	0.6152121940667001	0.5182334727792153	0.3463749392983715	0.19749096578735248	0.2086425103901064	0.21364347209441803	0.08936086308213476	0.1309198273779799	0.11989318564231155	0.26120688051175023	0.23584617587799528	0.24018368154993652	0.011241399239064531
1.49	-0.013796438190901483	-0.06519101606400568	0.11931122099890956	0.13327337928531335	0.3732424220168298	0.1470944657195048	0.07004307648288943	0.18780698223665127	0.37667538630202557	0.5905228924971055	0.5247731161575047	0.3615713072843647	0.21119616042993528	0.2296793890037634	0.23419054816312723	0.09929316669325772	0.1365430494342661	0.11594794428985722	0.2936641078630089	0.27655178917217427	0.26399797014728676	0.01212462293798744
1.48	-0.0043223194146477795	-0.0350250197837596	0.1386053854131717	0.14502399172758373	0.3856961149584208	0.1510613137987633	0.07509456006420123	0.17931238602906774	0.3558952625583345	0.5663961829453399	0.5286733649183759	0.37239950521413334	0.22570616128486165	0.25245813126875305	0.2544286371525146	0.11239589129409921	0.14284533113064413	0.11330029274849096	0.3222553644090169	0.3147082069147018	0.2859587416598046	0.012773744258669062
1.47	0.0048054579307645895	-0.003218378538633715	0.15577786311237674	0.15629822093205803	0.39216421621596	0.15564979555696823	0.081736016833446	0.1726344474769803	0.3388081967155898	0.5429095048039017	0.5297754240038017	0.378577255550141	0.2412280853000226	0.27660843054755446	0.2740326962163522	0.1286152279182744	0.1499875161999853	0.11230935292813626	0.3468954801955988	0.3495394855884939	0.30578631585385097	0.013205963144011346
1.46	0.013667793482717627	0.029919654272561047	0.17071100214032242	0.16712817999827223	0.3927929855929193	0.16093537013028936	0.08997673054113875	0.16751399414003743	0.32550846566927305	0.5200963715534499	0.5280275917271098	0.38003239029491453	0.2578890438368262	0.30165846020514664	0.29270015130977356	0.14774102462804706	0.15806902606847473	0.11328722859947504	0.36759744500655245	0.38036581300021055	0.32319031779735496	0.013442440493849794
1.45	0.022354702656357972	0.06405086892803524	0.18336379825431948	0.1775097945363484	0.3878852500358647	0.1669486948950123	0.09975537252307731	0.16365578573054052	0.31596357416215426	0.49796034812933954	0.523481930506577	0.37690149800258155	0.2757256229572249	0.3270561145285029	0.3101622050741213	0.16941579825574138	0.16712503911927	0.11649053731449044	0.3844632469356526	0.40662354161597136	0.3378866139571599	0.013507573225798097
1.44	0.03095936424670498	0.09881497449303822	0.19377731215323024	0.1874002862005284	0.3778854621718466	0.17367991989900133	0.11094223947078774	0.1607529677960997	0.31001710077636346	0.4764890617476567	0.5162857867662183	0.3695187646525824	0.2946777651769992	0.3521939504619098	0.3261918677729909	0.1931497512369731	0.17712699059485715	0.12211284325186966	0.3976718065784013	0.42788036458185275	0.3496154152109483	0.01342824415720667
1.43	0.039572306114944666	0.13383621574807592	0.20207590009448495	0.19671826108645973	0.36335988575417844	0.1810841438517059	0.12334484035294224	0.15851115482443845	0.3073958655893847	0.45566693331007	0.506668644204666	0.3583956541426403	0.31458739503872835	0.376436493740016	0.3406084495130841	0.21834107556102822	0.18798632850658237	0.13027818809126757	0.4074646884498847	0.44384529067991707	0.3581593608355007	0.01323305025164867
1.42	0.048275910921994125	0.16872961784767426	0.20846400465957515	0.20534655752260278	0.34497277774343615	0.18908751671457935	0.13671655117896364	0.15667045575382588	0.3077209422137912	0.43548550794143637	0.49492507492726645	0.3441925249711062	0.33520192031829765	0.3991484716952698	0.3532785056920744	0.2443006326356567	0.19956126633711335	0.14103591804932591	0.41413037603883396	0.45437331262127856	0.3633603913406418	0.012951513219476407
1.41	0.057139394509320596	0.20310681444880174	0.21321850429609412	0.21313786157072911	0.3234596017172464	0.19759346472238803	0.15076789736208696	0.15502394264271402	0.3105219384668061	0.41595053860946507	0.4813947937435472	0.327683671687268	0.35618251515570876	0.41972251306104624	0.36411347132171556	0.27027994677250433	0.21166609175938333	0.15435700090952764	0.4179879543760805	0.4594648896071831	0.36513428620600763	0.012613278545626994
1.4	0.06621438233228716	0.2365814749016124	0.2166768786084532	0.21992293842677668	0.29959842731926756	0.20648854356983293	0.16517988304602227	0.15343134894378352	0.3152539061075714	0.3970853106272898	0.4664410040868603	0.30971759207108107	0.3771168603298065	0.43760491221696896	0.37306443802860656	0.2955013444469614	0.22408243446905374	0.1701320155033983	0.419371049613936	0.45926056910818147	0.36348188009011295	0.012247312380772701
1.39	0.07553118571548012	0.26877439141650683	0.2192216958568025	0.2255211624386675	0.2741807389242581	0.21564749282289597	0.17961867278614818	0.15182714497153427	0.32131620704838326	0.37893005824111015	0.4504283350407974	0.2911744974049242	0.39753579009267526	0.4523181869030424	0.38011470664926605	0.31918901302843494	0.2365717765440536	0.18817097618850198	0.41861282805080435	0.4540312453751767	0.35849616856936706	0.011881109861104022
1.38	0.08509586009410341	0.2993183149562242	0.22126215457549847	0.2297528674586573	0.2479828893496716	0.22493716466510705	0.19375085027250805	0.15022254754532582	0.3280726561600886	0.3615376874316638	0.4337016982421176	0.272923192640107	0.4169330861655567	0.4634793558633987	0.3852708777884999	0.34059974122699543	0.248888414284977	0.2082051253926096	0.4160327602899301	0.44416468675742493	0.3503647589664425	0.011539932706929434
1.37	0.0948881114509561	0.3278626377217435	0.22321359858216994	0.23245289323394047	0.22173938971046425	0.23421912544328904	0.20725843673875488	0.14870144855558465	0.334872273776071	0.34496635263629116	0.4165673370271037	0.25577945075394837	0.43478747967496645	0.47081311417113625	0.3885533153656837	0.35905213753247267	0.26079205712376563	0.22989078780350525	0.4119257164392991	0.43014905659672564	0.3393673976684539	0.011246097747425132
1.36	0.10486010377581678	0.3540780109747388	0.22547606192022585	0.23348458302281472	0.19611912573515156	0.2433508695101665	0.21985285188816306	0.1474106630420664	0.34107000894863404	0.3292697137069496	0.3992772002156926	0.24046789239272925	0.45058578248365677	0.47415937448273837	0.38998683073793927	0.37395319968513263	0.27205927938609875	0.25281533051310134	0.4065537852818082	0.4125542022277031	0.32586859519020805	0.011018340718945918
1.35	0.11493620801629945	0.3776609615867912	0.2284129783451263	0.23275340237010766	0.1717054383455121	0.2521857304734567	0.23128704405726808	0.1465452728010348	0.3460468328167394	0.31448590248413666	0.3820175574998501	0.22758916539331153	0.4638459807535469	0.47347495571739273	0.38959238815331787	0.38482122394624696	0.2824931232657377	0.2765052153080063	0.40014101648306877	0.3920114950804958	0.3103056562735915	0.010871280775019976
1.34	0.12501371990854437	0.3983385324354245	0.23233120324702838	0.23021930726476114	0.1489808092090783	0.26057171343460084	0.24136510311099357	0.14633015189073717	0.3492286465570231	0.3006263417104549	0.3649024961088543	0.21759391203745793	0.4741390937467713	0.4688295193371488	0.38738053057875277	0.39130419299009134	0.29193028146920597	0.30043606397323686	0.39287108401697424	0.3691929761447952	0.2931726873397906	0.01081501026546805
1.33	0.13496455860178003	0.4158729248404782	0.23746344277722642	0.225906997843893	0.12831666000838027	0.26834959174939854	0.2499487960580069	0.1469989865497041	0.3501034980041169	0.2876655757121398	0.3479726174186055	0.21076463285923808	0.4811086350241993	0.46039616026632757	0.3833470763728428	0.39319296024559947	0.3002454573760929	0.3240445872045328	0.3848876754382431	0.34479050124026855	0.27500138215216907	0.010854831316926994
1.32	0.144637938792318	0.43006607049257184	0.2439540679257277	0.2199132547481355	0.1099685191068005	0.2753507031246869	0.256960626157408	0.1487722316014981	0.34823665411033744	0.2755331929833176	0.331198908895729	0.20720612625872548	0.4844866130410992	0.4484373382476292	0.3774714527401386	0.39042875045919345	0.30735269811022903	0.34674215528067975	0.3762972391864352	0.31949549726040516	0.2563395657744323	0.010991155614304304
